"""Insert Name's"" updated relationship status is ""Single and looking for ______.""",A botched genital piercing.
"""Insert Name's"" wedding photographer was shocked that she has to take pictures of ______.",A bottle of fine wine
"""Insert Name"" admitted he/she has a weakness for nail polish and ______.",A bottle of Frank's® RedHot® Sauce emptied into the urethra.
"""Insert Name"" always says his/her hopes there are a lot of ______ in Hell.",A bottle of orphan tears.
"""Insert Name"" believes an apple a day keeps the ______ away.",A bottom feeder.
"""Insert Name"" believes that ______ guarantees fertility.",A bottomless pit of need
"""Insert Name"" believes that on the 7th day the Lord said let there be ______.",A bowl cut
"""Insert Name"" couldn't resist the sale at the mall and spent a small fortune on ______ in every colour.",A bowl of candy.
"""Insert Name"" doesn't think society should protect ______ from predators.",A bowl of gourds.
"""Insert Name"" donated $1000 to his/her favourite charity that supports ______ in Africa.",A bowl of mayonnaise and human teeth.
"""Insert Name"" ended their last relationship because their boyfriend/girlfriend kept pushing ______ on them.",A bowl of primordial soup.
"""Insert Name"" enjoyed ______ so much that he/she can't wait to try it again.",A bowl of worm soup
"""Insert Name"" expects there will be ______ in his/her bed when he/she gets home from game night.",A box filled with horse shit.
"""Insert Name"" farts smell worse than ______.",A box full of razor blades and sleeping pills form your Secret Service.
"""Insert Name"" filled his/her swimming pool with ______ and took a dip.","A box of biscuits, a box of mixed biscuits, and a biscuit mixer."
"""Insert Name"" forgot to delete his/her browsing history and was caught looking at ______.",A box of magic dice.
"""Insert Name"" got pulled over by the police today and was caught with a large assortment of ______ in the trunk.","A box of nude pictures of your girlfriend, from your best friend."
"""Insert Name"" has 24 hours left to live and wants to spend it doing lots of ______.",A box that is conscious and wishes it weren't a box.
"""Insert Name"" has a weakness for kittens, puppies and ______.",A box with magazines containing strong pornography.
"""Insert Name"" has always found that ______ works better than sex enhancing drugs.",A box within a box.
"""Insert Name"" has been spending all his/her money at the local fetish bar that specializes in ______.","A box without hinges, key, or lid, yet golden treasure inside is hid."
"""Insert Name"" has invented a new sport that involves throwing ______ into a hole.",A box-shaped man.
"""Insert Name"" has to see a psychiatrist because his/her traumatizing run-in with _______.",A box.
"""Insert Name"" hopes no one will find out about his/her fetish for ______.",A boxing match with a giant box.
"""Insert Name"" hopes politicians legalize public ______.",A boy band member ten years past his prime
"""Insert Name"" is grossed out by touching ______.",A Boy Scouts' camping trip gone wrong
"""Insert Name"" is soooo embarrassed because he/she had sex with lots of ______ last night.",A boy.
"""Insert Name"" is starting a new diet tomorrow comprised solely of ______.",A Bradley Fighting Vehicle slowly crushing a donkey cart.
"""Insert Name"" is still sticky from all the ______he/she enjoyed earlier.",a braggart
"""Insert Name"" is the captain of a ship that specializes in shipping containers of ______ from China.",A braille vajazzling.
"""Insert Name"" just bought used ______ on eBay™.",a brain aneurysm
"""Insert Name"" just got a Nobel Peace Prize™ for his/her work with ______ in third world countries.",A brain tumor.
"""Insert Name"" just told me about his/her latest conspiracy plot involving world domination and ______.",A brain tumour.
"""Insert Name"" knocked his/her date out cold with a ______.",A Brat.
"""Insert Name"" likes to count ______ to help him/her fall asleep at night.",A Brazilian Wax
"""Insert Name"" lost his/her virginity with a whole bunch of ______ in the room.",A break in service.
"""Insert Name"" loves to use ______ to get him/her off.",A breakfast sausage with serious emotional problems.
"""Insert Name"" loves to watch porn with large _____ in them.",A breast pump
"""Insert Name"" needs an intervention. His/Her addiction to ______ is totally out of control.",A breast pump.
"""Insert Name"" Offered two homeless people lots of ______ in order for them to fight to the death.",A breath of fresh air
"""Insert Name"" really wants a Christmas filled with ______ this year.",A broken condom
"""Insert Name"" recently got kicked out of the mall for his/her involvement on the theft of ______.",A broken condom.
"""Insert Name"" saw ______ in the movies and thought he/she would give it a whirl, turns out he/she loves it.","A broken heart, an empty wallet, and a bouquet of chlamydia."
"""Insert Name"" says _____ are a must for all romantic occasions.",A broken hymen
"""Insert Name"" says ______ always get(s) him/her laid.",A broken hymen.
"""Insert Name"" says ______ tastes like chicken.",A broken Xbox®.
"""Insert Name"" says a good workout always includes punching ______ at the gym.",a bromance
"""Insert Name"" says he/she always buys enough ______ to share with his/her family around the holidays.",A bromance that took a gay turn.
"""Insert Name"" says he/she watched a new reality TV series last night called ""America's Got ______"".",A bronze-tinted silver spoon.
"""Insert Name"" says if there were an Olympic sport for ______ he/she would win gold.",A brothel Madame
"""Insert Name"" says the true meaning of life can be found in ______.",A brother from another mother
"""Insert Name"" says women are actually ______ when they go to the washroom together.",A brother from another mother.
"""Insert Name"" says, ""If I had a million dollars I'd buy ______"".",a brown noser
"""Insert Name"" spent a hard day at the office working on a project for ______.",A brown stinking turd cutter.
"""Insert Name"" spent all day on the toilet and ended up shitting out ______.",A bruised cucumber
"""Insert Name"" spent all his/her money on ______ instead of supporting his/her family.",a bucket of 5-alarm ghost pepper hot wings
"""Insert Name"" thinks ______ is better than sex with twins.",A bucket of dicks.
"""Insert Name"" thought ______ was better than any internet cat videos.",A bucket of fish heads.
"""Insert Name"" thought getting abducted by Captain Hook would be scary, turns out they both enjoy ______.",A bucket of fishy tampons stuffed inside your rackmate's pillowcase.
"""Insert Name"" thought he/she was a ______ vampire.",A bucket of ham.
"""Insert Name"" thought you could prevent hair loss by avoiding ______ like the plague.",A bucket of hand sanitizer.
"""Insert Name"" told me that they keep having wet dreams about ______.",A bucket of prop wash.
"""Insert Name"" traded ______ for a vial of pristine Gypsy tears.",a bucket of puke and sweat
"""Insert Name"" wakes up every morning saying he/she will never mix ______ and alcohol again.",A bukaki party.
"""Insert Name"" wanted a pony but got ______ instead.",A bulging camel toe
"""Insert Name"" was aspiring to become a doctor, but ended up as a ______ junkie.",A bulging merit badge
"""Insert Name"" was caught at the county fair with ______ and the prize winning bull.",A bulging vein in your asshole.
"""Insert Name"" was enjoying ______ with his/her intern when the office door opened and his/her boss came in.",A bulimic actress
"""Insert Name"" was fired for an incident involving ______ at work.",A bull dyke in a china shop.
"""Insert Name"" was stopped at the border for bringing _____ back from Thailand last week.",A bulldog eating mayonnaise.
"""Insert Name"" was surprised to find that you are prohibited from doing ______ on a plane.",A bum's asshole.
"""Insert Name"" watched a Pay Per View documentary about ______ last night.",A bun in the oven
"""Insert Name"" wishes his/her never ate beans before heading out for a night of ______.",A bun in the oven.
"""Insert Name"" woke up one morning and found a dozen ______ in the kitchen.",A bunch of dead squirrels on a trampoline.
"""Insert Name"" woke up with ______ on his/her face.",A bunch of fucking POGs acting like a bunch of fucking POGs.
"""Insert Name"" would love to see ______ as the new school mascot.",A bunch of honking honkers.
"""The time has come,"" the Walrus said, ""To talk of many things: Of shoes, and ships, and sealing-wax. Of cabbages, and ______.""",A bunch of idiots playing a card game instead of interacting like normal humans.
"""They’re bringing drugs. They’re bringing crime. They’re rapists. And some, I assume, are _____.""",A bunch of naked bridesmaids.
"""This is madness."" ""No, THIS IS ______!""","A bunch of snot-nosed, know-it-all twentysomethings."
"""This workplace has been 0 days without ______.""",A bunch of stupid pilots doing stupid pilot shit.
"""What flight are you on?!?""

""Flight ______, Sir!""",A bunch of weeaboos buying Nature Valley bars.
"""You have my sword.""

""And you have my bow.""

""And my ______!""",A bunker fart that is way louder than expected.
